"MMSI","TSTAMP","LATITUDE","LONGITUDE","COG","SOG","HEADING","NAVSTAT","IMO","NAME","CALLSIGN","TYPE","A","B","C","D","DRAUGHT","DEST","ETA"
413900894,1500321173,13837139,68094557,1168,57,116,0,0,"YUE GUANGZHOUHUO0918","",70,5,45,7,9,0,"",
211106650,1500321390,32346420,6867920,0,0,511,5,9325805,"STURMMOEWE","DBFE",52,10,11,3,3,14,"WISMAR",494400
205525490,1500321534,30770799,2550108,2060,0,511,0,0,"NERO","OT5254",79,131,4,6,6,23,"ANTWERPEN",67610
367509910,1500321550,24438417,-44408116,3028,0,511,5,0,"HORNBLOWER INFINITY","WDF9892",60,15,42,7,7,45,"PIER 40, NYC",1596
211437330,1500321570,32068721,6056921,3600,0,511,0,0,"WOLFGANG BORCHERT","DH7997",60,21,7,1,6,0,"HAMBURG",1596
257358120,1500321136,35578959,3136251,2347,0,511,0,0,"SUSANN","LM7009",30,3,7,2,2,0,"",
412415970,1500321568,17850269,73285560,1475,0,112,0,0,"ZHOU GANG TUO 16","",31,12,19,5,5,36,"",0
259386000,1500321570,35503154,3286319,2751,160,273,0,9344746,"STAVANGERFJORD","LICY",60,64,65,9,10,0,"ARSVAAGEN/MORTAVIK",254754
211353930,1500320708,32456292,7272033,700,0,511,0,0,"GUAPA","DJ9130",36,11,1,0,4,24,"HRO M.-EHE",492352
257555800,1500320602,36049702,3164360,1748,0,511,0,0,"NUEN","",0,0,0,0,0,0,"",
636017131,1500321505,-3171280,6830500,654,2,27,1,9702467,"FPU LIKOUF","D5JL4",70,229,21,22,22,0,"POINTE NOIRE",1596
211625490,1500321567,32192811,5706240,1693,0,511,0,0,"HERA","DD7966",79,100,0,0,10,30,"HBG-BUTZFLETH-HBG",729088
257184220,1500321552,41302895,10242984,37,0,511,0,0,"DRIVAR","LM2053",30,3,7,2,2,0,"",
244100507,1500321553,31622478,3179236,1404,0,511,0,0,"BALANDER","PG3756",36,7,3,2,1,0,"",
413360580,1500321556,18817860,72985168,3012,72,511,0,0,"JUN XING 189","",70,40,15,4,5,0,"",
412008090,1500320365,14689011,70842066,0,0,511,0,55555555,"HAI DA YUAN XING","10",60,27,28,8,9,26,"XIA MEN--ZHANG ZHOU",646504
257090500,1500321396,42380586,17834771,1604,0,511,0,0,"HAVNA","LK7624",50,3,7,2,2,0,"",
413370560,1500321560,18970826,72832099,3600,0,511,5,0,"LONG XIN JIA YUAN","",69,15,54,3,10,19,"NANMEN",494026
227860000,1500321523,28407779,-1509047,2172,0,15,15,0,"F/V MAGAYANT","FHZK",30,12,10,5,1,0,"",1596
563035410,1500321547,740040,62338230,2443,60,511,8,9782443,"STL H18","9V3550",90,0,0,0,40,42,"SINGAPORE",1596
219023046,1500321418,32001601,4317199,1748,0,97,5,9134531,"CARRIER EXPRESS","OXVP2",0,9,20,0,0,44,"",0
235107401,1500321571,31484001,1052494,3277,0,97,0,0,"WINDCAT 36","2HXH9",40,0,0,0,0,0,"LOWESTOFT><GABBARD",67584
244670103,1500321566,31082470,2763650,1100,99,511,0,1523712,"LEONORE","PB5108",89,70,15,4,5,32,"PRINSES AMALIAH",488854
311003700,1500321559,31615981,-3329011,88,89,13,0,9163582,"KRISTIN D","C6XA6",70,80,10,5,9,41,"INVERNESS",498944
413702290,1500321336,14672325,70789461,920,0,193,5,9776640,"JIA GENG","BVKY8",99,28,50,16,1,49,"XIA  MEN",449438
248311000,1500321435,22445951,15202539,2440,1,8,1,8979142,"INDIGO STAR I","9HA4604",37,28,10,4,4,27,"MYKONOS",484254
244070739,1500321540,31187710,3524983,0,0,511,0,0,"DE  JONGE  AALTJE","PE4733",37,16,7,4,1,1,"ARNHEM",1596
244269000,1500321538,30838109,2138512,34,0,40,0,8113463,"INTERBALLAST III","PDKO",33,55,15,5,8,59,"BRESKENS<>THORNTON",500480
258011500,1500321246,36979210,2902987,502,0,511,0,0,"BLOMNES","",0,0,0,0,0,0,"",
477700800,1500321540,768069,62371377,1386,1,188,1,9591818,"THERESA GUANGDONG","VRKE6",70,199,30,16,16,124,"PHU MY",500288
412350710,1500321066,15227502,71693652,571,1,57,0,0,"SUQIXINRONG3","",90,20,16,4,3,0,"",
412017870,1500321560,23975001,71901291,744,1,140,15,0,"TIANKAI","",90,43,10,6,5,35,"Z",714994
257667600,1500321564,42514621,17454977,3600,0,511,0,0,"ANNE G","LG8482",30,10,5,3,3,41,"BERLEVAAG",1596
413419980,1500321467,17982581,73290938,3310,0,358,5,0,"HAOXIANG9","BKPM4",70,60,38,8,8,28,"AO.SHAN",475840
204671360,1500321405,22640847,-15398450,1584,0,511,0,0,"DRAGOCIDENTAL","CSYN4",33,21,9,4,4,0,"",0
230111090,1500321569,36276951,16178095,187,0,205,15,0,"MT1305","OI7501",90,11,4,4,1,0,"RESEARCH",67584
563326000,1500321504,23880741,-45248434,1288,0,241,1,9422196,"EAGLE KINABALU","9V8779",80,210,34,24,18,90,"MARCUS ANCHORAGE",494272
253454000,1500321547,30695999,2262345,3063,0,79,5,9280213,"TACCOLA","LXTC",0,26,69,12,9,41,"GENT",205312
211591180,1500321265,30565670,4178072,0,0,511,0,0,"FGS RHEINLAND","DC3560",69,10,27,2,6,2,"KOELN",0
258579000,1500321423,35318836,3452588,0,0,511,0,0,"TRULS","LALJ",53,9,5,2,2,0,"",
367684980,1500321570,27720104,-74256905,523,0,511,0,0,"CHRISTIE","WDI3102",52,4,15,3,4,28,"PORTLAND",1596
257192800,1500321484,35101917,3475902,2986,0,511,0,0,"BREIANGEN","3YSR",37,9,10,3,3,0,"",
263407750,1500321202,23549448,-5629455,3419,81,511,15,0,"AVENTUREIRO","CUGF5",30,9,10,4,1,0,"",1596
244820404,1500321570,31449650,2888120,3211,31,189,8,8521141,"SVITZER SVEZIA","PCBU",52,19,8,3,6,52,"IJMUIDEN",730206
477936500,1500321447,18809289,72909540,2097,0,121,5,9455571,"REIKA HARMONY","VRDE6",0,92,20,6,13,81,"CN SHA",494912
319023900,1500321560,26206678,6162242,1,0,69,0,1009261,"LET IT BE","ZGBC8",37,32,18,5,5,25,"LIVORNO",774543
266326000,1500321559,35013547,6762184,2848,1,511,15,0,"LL110 KLINGERO","SFB6367",30,3,9,2,2,0,"FISHING IN SKAGERACK",1596
413096130,1500321535,14670513,70690849,2286,0,511,5,0,"HAI XUN 08701","08701",55,13,7,2,2,8,"XIAMEN",214046
230279000,1500321550,36957311,12887658,3409,0,105,0,7917965,"NEPTUN","OIKS",52,16,16,5,5,50,"MNTYLUOTO",451279
563039690,1500320601,776548,62251573,3600,0,511,0,0,"CAST LION","SC3898B",37,0,0,0,0,0,"",
311012100,1500321570,30883460,2231250,380,0,511,3,8770730,"JB 115","C6XK2",99,37,36,28,4,68,"HOLYHEAD",211904
257012900,1500321527,35404974,5848276,0,0,511,0,0,"SILJE KRISTINA","LG4796",30,4,11,3,3,0,"",
367557040,1500320399,15463366,-48084955,904,0,511,0,0,"ALACRITY","WDG6442",37,12,9,3,3,0,"",
413693580,1500321552,22815800,72372590,989,88,97,0,0,"HONG TAI 67","BVDF8",70,74,23,10,6,57,"DALIAN=LONGKOU",496542
257786800,1500321544,37190821,3084396,1343,0,267,15,0,"MINI SERVER","LG9354",90,3,11,5,5,0,"CH16 FOR DESTINASJON",1596
249465000,1500321569,33585605,9753643,2410,136,240,0,9114763,"FJORDSTRAUM","9HST9",80,80,20,8,9,70,"FI KTK> DE WIS",496384
211627870,1500321421,30805454,3998123,0,0,511,15,0,"PONTON 23","DC7351",33,2,32,2,8,0,"BAGGERUNG:DORTMUND",1596
244730366,1500321533,31783237,3260049,0,0,511,15,0,"MERIDIAAN","PH2130",69,26,4,5,1,2,"IJSSELMEER EN WAD",1596
219005719,1500320764,33510169,7542363,0,0,511,0,0,"MIA K398","XP3659",30,2,9,2,2,0,"",0
576472000,1500320819,18901299,19262090,2650,1,511,5,9422926,"STRICKLIN TIDE","YJVM7",99,10,50,10,6,45,"DAMITTA",478400
257415600,1500321566,42226213,18666158,3543,1,511,0,0,"MAIKEN-JENTA","",0,0,0,0,0,0,"",
257630840,1500321503,35190691,5529037,3109,50,511,0,0,"KRISLE IV","LL3676",37,9,1,3,1,0,"",
272761000,1500321428,27890537,18513812,2582,0,78,1,8319392,"PRINCESS  NICOLE","UUBH4",70,142,35,11,12,59,"ODESSA",414464
205294490,1500321556,30780235,2739486,0,0,511,0,0,"ERIMAR","OR2944",37,12,3,3,1,1,"DEINZE",475200
244710931,1500321551,31145112,2648813,1802,0,511,0,0,"ISOLA BELLA","PF7612",79,71,15,2,8,13,"NVT",68608
563037290,1500321549,746463,62189751,3516,0,158,0,9763588,"STL H10"," 9V3174",70,53,16,11,3,36,"SINGAPORE",754176
259276000,1500321518,35383530,3442050,1529,0,209,5,9517185,"TIDELYN","LCJF",40,8,16,5,4,11,"STAVANGER",313410
412436950,1500321063,18835383,73093037,1055,73,105,0,0,"BAO MA 321","BM321",70,45,8,5,4,0,"",
265541690,1500321553,35028056,7385564,0,0,511,15,0,"PILOT 556 SE","SCZP",90,8,5,3,2,0,"",1596
244810240,1500321453,30799499,1919925,3211,0,511,0,0,"DUMPIE","PS589P",36,10,0,1,2,0,"",
338737000,1500321420,18130192,-55955459,0,0,158,5,9554016,"OCEAAN WIND","WDG5141",52,23,23,7,7,67,"LAKE CHARLES LA",468224
226004010,1500320344,29299218,1428498,2160,0,511,1,0,"ADOQUE","FM4364",79,57,13,5,2,0,"FRMANVN285DOCKX01070",67610
636091803,1500321162,17788504,73494832,355,1,199,1,9465095,"NORTHERN JAVELIN","A8TA2",70,257,76,17,26,69,"OPL",489984
258110160,1500321542,34733139,6952493,808,1,511,0,0,"PERSUE","LI4767",37,10,2,2,2,0,"",
269022000,1500321281,23737484,1576981,0,0,511,0,0,"TORO DEL MAR","HBY3033",36,11,11,2,2,0,"",
412331250,1500321467,22601319,72154236,3497,0,340,5,9761798,"DONG YUAN 502","BCJR",52,36,17,6,7,33,"LONG KOU",427072
244620087,1500321529,30867007,2232833,0,0,511,0,0,"PROCYON","PE9151",80,100,10,4,8,30,"NLDOR9973TDOCKX00000",478095
413078000,1500321478,23892521,71875750,1574,0,61,1,9292527,"JIA XIANG SHAN","BRUI",70,171,28,16,16,68,"QING HUANG DAO",492480
413771794,1500321520,18853074,72916616,0,0,11,5,0,"SUTONGCHIYUANHUO868","",70,10,35,4,5,0,"",1596
413462350,1500321549,18689661,73139654,3072,86,304,0,0,"MING RI GUANG 8 HAO","BLJE4",80,97,20,5,12,45,"NANJING",497792
219005012,1500321430,33657054,7475528,1121,0,511,0,0,"ROSINANTE","XPD5019",37,9,3,3,0,0,"",0
305685000,1500320176,21446408,18056848,2577,101,259,0,9050620,"M/V ARSLAN 1","V2QP2",70,74,11,9,3,56,"MACAS",518592
412380230,1500321563,18899150,72827836,2966,0,205,0,0,"HAI GANG 61","",52,14,27,5,6,42,"SHA",1596
413328550,1500321489,22591911,72192794,1342,0,355,0,0,"LONG GANG TUO 28","3L03L<3",52,15,21,6,4,42,"",0
366990810,1500321568,22079624,-45777139,1,0,341,15,8987113,"VANE BROTHERS","WDC2297",52,9,15,4,5,0,"",1596
311043800,1500321564,-17898055,18673422,3094,51,310,0,8819299,"GREEN AUSTEVOLL","C6YS6",70,83,26,11,7,71,"ZA CPT",488448
210473000,1500321413,32625558,11196811,3240,0,346,5,9321902,"SUMMER E","C4VF2",70,178,69,16,16,57,"GDANSK",493967
477266700,1500321400,22268127,2509802,2635,123,261,0,9587178,"MAPLE FORTITUDE","VRHV3",70,146,34,18,10,103," VILA DO CONDE",521536
351670000,1500321356,17921600,73330700,3600,0,180,1,9212917,"HASNA","3EUN8",80,280,53,29,29,219,"SINGAPORE",443899
257922600,1500321452,42588267,15583534,3139,0,511,0,0,"THOR-ARILD","LG9182",30,5,10,3,3,0,"",
235004600,1500321564,33607277,-1342144,3050,25,305,15,0,"MFV WHITE HEATHER VI","MALS7",30,0,0,0,0,32,"FISHING GROUNDS",0
235061559,1500321398,33057045,-4516959,0,0,511,0,0,"ANNIE","2AOI2",30,10,5,3,3,0,"",
413200040,1500321546,19176683,72205201,744,0,246,5,413200040,"LIAO YOU 602","BAQK",80,93,21,3,13,65,"JIANG YIN",490432
235114048,1500321569,32920606,8470615,2450,43,511,0,9768643,"SURE DYNAMIC","2IZL8",40,13,13,5,4,0,"WIKINGER OWF",486848
235117988,1500321509,23331243,907075,466,59,511,0,0,"SORAYANNIS","",0,0,0,0,0,0,"",
538002086,1500321204,767240,62242990,1700,0,315,5,9298284,"NEW CHALLENGE","V7GF9",80,188,40,10,22,122,"SPORE PEBG C",461677
261517000,1500321557,33152343,8581178,2167,92,217,0,9006954,"SAN DIEGO","SNNE",70,75,13,6,6,46,"GOOLE",502976
538007064,1500321482,31540300,1676690,3350,0,184,1,9340439,"CHEM WOLVERINE","V7VT6",80,120,25,16,8,68,"FOR ORDERS",494125
413300620,1500321559,23394876,70634422,2962,0,511,0,0,"ZHONGGANGTUO 28","BFCU",52,17,40,3,9,42,"TIANJIN",488384
230644000,1500321570,36668870,12868340,2170,0,267,3,8521464,"LEONARDO","OJQI",52,6,23,6,3,36,"RAUMA DREDGING AREA",271360
257603000,1500321559,41140356,8948895,2548,0,240,0,9702053,"HANOEY","LJEU",40,10,17,5,5,0,"",240418
244650971,1500321566,31348683,3187083,2044,45,511,0,0,"ESTRELLA","PD8322",79,60,10,4,3,12,"",67584
219586000,1500321324,32149265,-42232,2716,1,307,5,9746126,"DISCOVERER","OWHK2",40,17,10,5,5,20,"GRIMSBY-WMR-GRIMSBY",490078
367704010,1500321416,27422691,-73720616,2968,7,511,0,0,"TWO SMOOTH","",0,0,0,0,0,0,"",
563026840,1500321435,784397,62252361,1144,0,511,0,0,"OPL 118","",0,0,0,0,0,0,"",
413405750,1500321553,23370607,70650507,262,0,511,0,0,"ZHONG DA YOU 7","BKWT3",80,60,28,4,10,45,"T.J",494336
233308000,1500321557,34617534,-1201027,2311,0,511,0,0,"FV COURAGE SH170","MJDL4",0,0,0,0,0,0,"",0
413907098,1500321152,13865938,68015608,3033,0,303,0,0,"TENGXIANTAIPING 423","",70,27,6,3,3,0,"",
230992740,1500321566,35967112,12534627,745,0,59,0,8412807,"SKIFTET","OIRS",60,23,25,5,5,40,"LAANGNAES<>GALTBY",1596
244810225,1500321570,32125330,5986832,3339,0,511,8,9701384,"KEES JR","PCWV",33,11,11,4,4,25,"HAMBURG",426398
244650397,1500321566,31119173,2587231,882,73,511,0,2325059,"KVB GAVIALIS","PD4096",70,174,10,6,6,33,"ROTTERDAM HUCKINGEN",744512
412410190,1500321568,17863521,73279529,2633,0,357,0,0,"ZHOUDU10","SN]_Z-",60,6,54,6,7,30,"L H",494878
370372000,1500321302,11469966,-57622601,224,1,95,1,9110107,"LUMINOUS ACE","3FSW4",70,51,137,12,19,86,"US BAL>MX VER",486336
366940630,1500320579,29167154,-73897552,791,0,511,0,0,"THE QUIET NORTH","WDB7331",37,3,8,3,1,0,"",
211681790,1500321489,31257180,2558736,3333,0,511,0,0,"WILDEBEEST","DHZX2",0,12,0,0,4,0,"",0
413016030,1500321555,23398242,70622021,2524,0,161,0,0,"JIAO GONG 68","BSVH",31,7,23,5,2,35,"HUANGHUA",408704
338163793,1500321480,17729171,-57014749,2545,0,511,0,0,"BEACHCOMBER","",37,9,6,1,3,0,"",0
477810200,1500321484,12689442,66244712,1163,0,351,5,9708514,"NEW CONSTANT","VRPN5",80,277,56,34,26,200,"ZHANJIANG.CHINA",493632
247129000,1500321567,25716200,6254500,2169,0,218,0,6900654,"MOBY ALE","IBHM",60,20,73,8,8,36,"CAVO-PIOMBINO-CAVO",408320
412761360,1500321560,18673133,73157821,1217,97,123,0,0,"DA TANG 77","BLAK3",70,119,30,15,6,45,"CAO FEI DIAN",500672
244670131,1500321568,31620059,3175132,3600,0,511,15,0,"EH4 DOLFYN","PH4057",30,6,15,5,2,16,"ENKHUIZEN",1596
636014090,1500321564,16033594,-75204055,2878,126,289,0,9417220,"FPMC 23","A8RF4",80,148,35,22,10,107,"ULSAN",533214
273352480,1500321178,35971754,18201061,323,14,511,0,0,"DUNAEVSKIY","QWER",69,10,57,6,4,0,"",
413698780,1500321200,14671981,70842525,2406,0,511,0,0,"JIN YING 6","BSKF",0,0,0,0,0,0,"XIA MEN",0
367652140,1500321410,17728585,-57024548,3600,0,511,0,0,"AUSTINTATIOUS","WDH7841",0,15,0,0,5,0,"",0
230964000,1500321420,36184173,15332126,2897,0,23,5,9255282,"FUTURA","OJLH",80,135,35,12,12,93,"LV VNT>FI SKV",492638
258477000,1500321549,42492362,17679171,3040,149,305,0,5424562,"LOFOTEN","LIXN",60,36,52,7,7,50,"BGO NO",504606
218556000,1500321565,32318452,5222453,320,0,511,7,0,"WIKING CUX 20","DISE",30,14,2,3,3,18,"FISHING GROUND",782336
244750229,1500321564,31476064,3023086,0,0,511,8,0,"DANKBAARHEID","PD6628",69,20,1,2,2,1,"MDAM",465792
413377350,1500320996,18829965,73068036,2856,0,511,1,0,"HUNANLAO2","",90,30,24,8,8,30,"",0
211217360,1500321567,22798700,-112600,2130,170,210,0,9083043,"SPICA","DIPS",72,133,18,15,5,79,"LAS PALMAS",500032
247225210,1500321236,22935541,9146470,3600,1023,108,5,0,"SOLLEONE","IN7788",36,34,1,7,1,60,"STROMBOLI",496114
412378150,1500321508,18821582,72892495,0,0,511,0,0,"HU HAI XUN 82","",55,3,11,1,2,0,"",
636017618,1500321233,23988967,71894301,207,0,66,5,9211121,"NORDIC AARHUS","D5LX4",70,170,20,16,16,60,"QINHUANGDAO",467584
265650820,1500321552,36036340,11153162,0,0,511,15,0,"HALLSTA","SJQM",52,7,21,5,3,0,"",1596
211208450,1500321529,32325405,5220360,1872,0,220,0,9714862,"HELGOLAND","DFPH",60,20,63,6,6,36,"CUX-HEL-CUX",849054
251833940,1500321537,42374851,17823622,136,0,511,15,0,"YMIR","2791",33,20,1,8,8,50,"",1596
412434930,1500321332,16065292,71832591,3600,0,189,5,0,"MING YANG ZHOU  179","BLFZ3",72,72,13,6,7,32,"NING DE",488768
235100538,1500321288,30797783,853358,3410,0,169,5,9685229,"SC AMETHYST","2GUB2",90,10,10,3,3,16,"RAMSGATE/LAOWF",494720
413523240,1500321323,12015846,66168112,2686,0,254,5,0,"YINGGELING","BJRG",69,21,103,16,4,38,"HAIKOU",495744
244710373,1500321494,31149599,2692548,3600,0,511,0,0,"PROSPERO","PE4377",37,35,8,1,5,15,"ROTTERDAM",849920
244620128,1500321559,13526206,72175134,2372,55,233,0,9645554,"COASTAL ACE","PBBE",52,16,10,3,8,30,"KAO HSIUNG",416512
413775968,1500321454,19031142,72664240,0,0,11,0,0,"ZHONGHAIJI0666","",70,5,48,5,6,0,"CHANGSHU",1596
366995040,1500321529,24378228,-44522012,354,0,289,0,7420443,"AMY C MCALLISTER","WCZ9520",31,0,0,0,0,49,"N.Y. HARBOR",169152
265502840,1500321552,33705709,9180655,2335,0,511,0,0,"KN 62 VINGALAND","SFB5546",30,7,3,2,2,0,"",
219017203,1500321565,30749480,1745443,3263,202,511,0,9656981,"BAYARD 5","OUYN2",40,10,11,5,2,23,"BLIGH BANK WINDFARM",449822
236325000,1500321399,30581322,1118164,2274,0,72,5,9195470,"GEISE","ZDHI5",79,87,12,10,4,45,"CALAIS",449088
244690420,1500321568,31761606,3022278,768,0,511,15,0,"DAGERAAD","PG3702",69,22,4,3,2,0,"",67610
253242357,1500319762,29524292,5032512,1843,42,511,0,0,"LIBERTAS","LX2357",80,80,20,9,3,21,"BIRSFELDEN",0
636091328,1500321562,-22975117,89412650,2367,123,238,0,9295373,"MSC SHANGHAI","A8HO3",71,197,78,20,20,111," AUSYD > AUMEL",496640
367327920,1500321570,19431516,-54534435,2782,0,511,0,0,"MARITIME","WCZ5279",31,0,0,0,0,30,"",1596
244010963,1500321143,31452400,2910752,3600,4,511,0,0,"JOSEPHINE"," PD8258",31,7,7,3,1,20,"",1596
266448000,1500321565,33627588,7611942,3037,0,341,0,9793076,"SUND AV MALMO","SMJL",99,13,15,5,5,48,"ORESUND",788480
338182698,1500321121,15760567,-48050101,2905,0,511,0,0,"REEL THRILL","",37,10,10,3,3,0,"",
210288000,1500321568,35099400,5332542,874,0,30,5,9526019,"HAVEN","5BAP3",90,16,93,22,28,190,"EYDEHAVN",531200
645309000,1500321566,30795080,1180751,2905,11,258,3,9119335,"GERARDUS MERCATOR","3BRF",99,0,0,0,0,80,"DREDGE AREA",670272
413989991,1500321385,18804891,72928635,1118,0,111,0,0,"JIANG HUAI YOU 668","",81,15,30,5,5,0,"",
413478770,1500321232,13857524,68054392,3415,0,511,0,0,"SUI SHUI BA 52","0",60,5,22,4,4,0,"",
205479890,1500321567,29695397,105928,1456,0,64,15,4327456,"NEW YORK","OT4798",90,113,12,5,6,44,"LE HAVRE",573647
238403040,1500320691,27049800,8567343,1147,75,511,5,5031200,"OGORJE","9AA4531",30,5,22,4,4,38,"RIJEKA",238144
230938590,1500321564,36266602,13352234,2939,0,511,0,6610132,"UKKOPEKKA","OIOU",60,9,24,1,6,30,"TURKU-TURKU",363712
367148830,1500321227,27390995,-50681750,3250,0,511,0,0,"CHAMPION","WDD4771",91,67,14,9,14,0,"CHEBOYGAN MI",565470
413324880,1500321554,22778557,72374698,0,0,61,0,0,"CHANGDAODANZHU","BBJH",60,9,30,7,3,25,"PENG-CHANG-HEI",209448
477173500,1500321504,30419150,-628030,2950,0,19,1,9442184,"ELISABETH","VRES3",89,73,24,4,13,54,"FAWLEY ST.HELEN",494750
232007913,1500320957,30450738,-654608,1913,96,264,0,0,"SW86 UNMANNED","MAZP2",33,4,3,1,1,0,"",
211703040,1500321570,32127189,5976784,3600,0,511,15,0,"BUNKER SERVICE 14","DK8648",99,46,12,7,3,0,"",1596
211290720,1500321566,32337799,5493036,1,0,38,0,8912211,"LUCHS","DEJG",52,8,21,3,6,46,"BRUNSBUETTEL",794624
257008730,1500321487,40312732,8636881,2510,0,95,0,0,"LILLEFIX","LH2100",99,3,10,4,4,0,"",
366987610,1500321553,24465968,-44405862,3156,0,511,0,0,"ALEXANDER HAMILTON","WDC2088",60,4,25,3,5,30,"HOBOKEN / PIER 11",1596
235092545,1500320646,18794776,17908285,2032,126,203,0,9596301,"CERINTHUS","2FMT4",70,157,19,6,21,91,"EGALY",492864
244690358,1500321501,31127700,2667534,3600,0,511,0,0,"JEANNE","PF7378",79,60,11,5,6,28,"ROTTERDAM",143360
211181950,1500321571,32328486,5459285,2519,45,511,0,0,"PILOT KAPITAEN JUERS","DBJW",50,12,16,4,3,31,"",544768
316002742,1500321537,29696916,-74652071,3175,30,315,0,0,"SKEENA COAST","CFCW",31,6,20,2,6,40,"BEAUER COVE",496320
257446500,1500321521,42435790,13461175,2032,55,208,7,8845200,"INGVARDSON","LEIA",30,8,13,3,4,40,"TOFTEVAAG",1596
431003246,1500321566,21268789,83796364,3125,0,211,0,0,"KUMANO MARU","JD3302",52,12,25,7,3,35,"JP YOK",824192
235060549,1500321534,30240133,-2105166,3587,0,511,0,0,"EILEENA FRANCESCA","A<KQ6",36,0,0,0,0,0,"",
247141630,1500321554,22121790,8606751,3320,18,511,8,0,"GIUSEPPE PADRE I","IFJH",30,6,15,2,4,0,"PESCA:",67584
367486370,1500321561,20232238,-70964603,1095,1,165,0,9271195,"NRC QUEST      ""","WDF7619",79,9,37,5,6,35,"LA 51",535680
605246160,1500321404,21427050,-387719,849,0,79,5,9109768,"TARIQ IBN ZIYAD","7TXO",60,20,133,12,13,60,"ORAN",493918
244554000,1500321408,38998591,15248977,2207,0,140,5,9331359,"ANKIE","PHKA",70,81,8,7,4,36,"OULU",492160
248201000,1500321559,24333639,8547096,2981,1,347,0,0,"M/Y BLADE","9H9714",49,24,20,4,4,16,"CAPRI",494656
211593740,1500321468,30926218,2316677,2609,33,261,0,0,"AVALON ARTISTRY II","DJ4B",69,1,109,6,6,2,"BRUSSEL",501824
257121720,1500321503,41909783,12520646,2347,0,511,0,0,"TIGERGUTT","LK2343",30,4,10,2,3,0,"",
244815000,1500320092,31736411,1278715,2481,45,224,7,9152650,"TX1 KLASINA J","PCCV",30,26,16,3,5,50,"",1596
246694000,1500321569,33163868,-3602461,1430,84,139,0,9284647,"BIT OKTANIA","PCAN",80,121,13,12,10,87,"GB CLY",495725
244650967,1500321153,31609853,3661294,0,0,511,15,0,"VRIENDENTROUW","PD6849",37,20,4,2,3,1,"HASSAILT",514816
205746610,1500321191,26645632,5354303,2863,1,511,0,0,"EMERAUDE","OR7466",37,10,10,2,2,0,"",0
272029400,1500321201,28517989,11432342,103,47,511,0,0,"DNIPRO","UROS",69,26,80,1,15,17,"BUDAPEST",491840
371990000,1500321405,24285158,10329928,2591,0,340,5,9591571,"BULK INDONESIA","3FFO6",70,201,34,13,25,144,"IT TAR",493632
209051000,1500321566,34310701,-1189848,464,106,44,0,9482330,"KL BREVIKFJORD","5BCN3",70,19,75,13,7,54,"NINIAN NORTHERN",496896
244573147,1500321559,31927642,3936083,0,0,511,0,0,"HAVORNEN","PG9610",37,19,9,4,1,2,"GRONINGEN",1596
538004141,1500321229,36675631,3197069,2585,0,71,5,9546021,"CRISTAL","V7VK4",90,12,72,9,9,46,"LEIRVIK,NORWAY",684544
265547260,1500321570,34580532,7090257,1863,130,188,0,8612562,"SILVERTARNAN","SLHW",60,9,21,4,4,26,"STYRSOBOLAGET",1596
477146000,1500321494,13387627,68492449,3276,1,93,0,9060376,"UNIVERSALMKI","VRUG8",40,21,19,5,5,16,"HK-MC-HK",500480
413906894,1500320056,13738838,68145652,1725,0,172,0,0,"YUEHUAFA858","",70,5,48,6,5,0,"",
257001420,1500321556,40887934,7833166,670,60,63,15,0,"AUNEGUT","LF5276",30,6,9,4,3,0,"",0
477769900,1500320458,17891423,73626312,1087,0,206,1,9107021,"ZHEN HUA 30","VRFO5",90,139,76,40,18,95,"CN ZHOUSHAN",473856
259496000,1500321529,41142645,9017538,892,105,87,0,9075369,"ORION EXPLORER","LNDT",70,50,9,9,3,45,"FISHFARMS CH16",0
257475120,1500321532,38906247,6376029,3455,0,511,0,0,"AUNSKJAER","LM9649",30,3,9,2,2,20,"FISHING GROUNDS",1596
211694430,1500321545,31178137,2418323,3600,0,131,0,0,"SLOT ELSLOO","DG8'",0,94,16,3,8,14,"SECTOR EUROPOOR",494243
412751430,1500321129,15576148,71662695,1891,0,511,0,0,"ZHE YU JI 855","0000000",70,37,16,5,4,0,"",
366943070,1500321560,27464564,-50834950,2392,0,511,0,0,"RADISSON","WUZ6307",0,0,0,0,0,25,"",1596
250002821,1500321567,23902200,-6046370,1800,145,180,0,9509487,"ARKLOW MUSE","EINV3",70,111,25,11,11,86,"ES CAD",497920
431004664,1500321558,20705420,81191160,1163,107,117,0,0,"FUKUEI MARU","JD3558",70,54,9,7,3,20,">JP HAN",496000
257079840,1500321467,42667121,15497908,2265,0,511,0,0,"VESLEMOEY","LK6901",30,4,7,2,2,0,"",
319030900,1500321528,21693300,-5458800,920,115,92,0,1010416,"NINKASI","ZGAA5",37,29,14,3,5,27,"GIBRALTAR",496670
232005522,1500321404,34286600,-1247700,2230,0,209,5,9245902,"MAERSK ACHIEVER","MAKF2",52,14,76,10,13,74,"ABERDEEN",492608
375219000,1500321570,35338800,3450700,3600,0,353,0,6721151,"LOLA1","J8XH6",70,41,14,5,4,35,"KRISTIANSAND",494464
353592000,1500321563,17842830,-72464220,3090,199,308,0,9588093,"HANOI BRIDGE","3FHS3",70,243,92,30,16,121,"KRPUS",517504
413481640,1500321562,18692513,73131754,3026,110,305,0,0,"GUAN HAI TONG 6","BYKP",70,89,20,8,8,67,"TAI CANG",496256
